number,state,title,url,created_at,updated_at,closed_at,merged_at,user,labels,seed_title_match,discovered_from_issue_timeline,referenced_seed_issues_in_body,base_ref,head_ref,merged,changed_files,additions,deletions,files_downloaded,reviews_downloaded,review_comments_downloaded,issue_comments_downloaded,body_excerpt
20033,closed,fix: fix flaky test in WorkspacePage.test.tsx,https://github.com/coder/coder/pull/20033,2025-09-30T12:14:48Z,2025-09-30T23:03:03Z,2025-09-30T22:47:18Z,2025-09-30T22:47:18Z,jaaydenh,,True,False,,main,jaaydenh/workspacepage-flake-fix,True,1,4,2,1,2,0,0,re-enabled the skipped test and tested locally. Passed 100 out of 100 times locally. resolves coder/internal#883
20296,closed,chore: rework wsproxy mesh tests to avoid flakes,https://github.com/coder/coder/pull/20296,2025-10-15T04:11:11Z,2025-10-16T07:39:17Z,2025-10-16T07:39:06Z,2025-10-16T07:39:06Z,deansheather,,True,False,,main,dean/wsproxy-flakes-2,True,3,159,79,3,8,9,0,- Attempts pings twice per replicasync callback in wsproxy - Reworks the test setup code to be more lenient and retry proxy registration on failure Closes coder/internal#957
20368,closed,fix: replace blink with ci-flake-bot agent,https://github.com/coder/coder/pull/20368,2025-10-17T18:40:05Z,2025-10-18T05:25:35Z,2025-10-18T05:25:27Z,2025-10-18T05:25:27Z,ibetitsmike,,True,False,,main,mike/replace-blink-with-ci-flake-bot,True,2,2,2,2,1,0,0,Fixes: https://github.com/coder/security/issues/109
20379,closed,fix: replace ci-flake-bot app-id with slack's user id,https://github.com/coder/coder/pull/20379,2025-10-20T07:42:47Z,2025-10-20T21:53:40Z,2025-10-20T21:53:23Z,2025-10-20T21:53:23Z,ibetitsmike,,True,False,,main,mike/correct-bot-id,True,2,2,2,2,1,0,0,"<!-- If you have used AI to produce some or all of this PR, please ensure you have read our [AI Contribution guidelines](https://coder.com/docs/about/contributing/AI_CONTRIBUTING) before submitting. -->"
20447,closed,test: fix flake in TestAgent_Metrics_SSH,https://github.com/coder/coder/pull/20447,2025-10-24T02:22:32Z,2025-10-24T03:06:40Z,2025-10-24T03:06:25Z,2025-10-24T03:06:25Z,ethanndickson,,True,False,,main,ethan/agent-metrics-flake,True,1,78,28,1,1,0,1,"Closes https://github.com/coder/internal/issues/921 The flake in the linked issue was caused by the startup script taking longer than 1 second in CI. The existing conditional, that the startup script duration was under a second, was incorrect; the correct conditional is that the metric exists with the `success` label set to `true`."
20450,closed,test: fix flake in TestAgent_Metrics_SSH,https://github.com/coder/coder/pull/20450,2025-10-24T06:11:07Z,2025-10-24T06:29:11Z,2025-10-24T06:28:57Z,2025-10-24T06:28:57Z,ethanndickson,,True,False,,main,ethan/agent-metrics-flake,True,1,8,15,1,1,0,1,"Second flake for this test today :face_exhaling:. Flake seen here, though I couldn't replicate this locally, some CI exclusive networking issue. https://github.com/coder/coder/actions/runs/18770305895/job/53553517887?pr=20448 ``` agent_test.go:3619: Error Trace: /home/runner/work/coder/coder/agent/agent_test.go:3619 Error: Received unexpected error: expected 1, got 0.000000: github.com/coder/coder/v2/agent_test.TestAgent_Metrics_SSH.func7 /home/runner/work/coder/coder/agent/agent_test.go:3557 Te"
20648,closed,chore(coderd/provisionerdserver): address flake in TestServer_ExpirePrebuildsSessionToken,https://github.com/coder/coder/pull/20648,2025-11-03T11:24:11Z,2025-11-03T11:39:13Z,2025-11-03T11:39:03Z,2025-11-03T11:39:03Z,johnstcn,,True,False,,main,cj/flake/provisionerdserver-acquire-job-type,True,1,1,0,1,1,0,0,"Addresses a flake seen locally by @mafredri: ``` panic: interface conversion: proto.isAcquiredJob_Type is nil, not *proto.AcquiredJob_WorkspaceBuild_ [recovered] panic: interface conversion: proto.isAcquiredJob_Type is nil, not *proto.AcquiredJob_WorkspaceBuild_ goroutine 77 [running]: testing.tRunner.func1.2({0x35ba440, 0xc000f15620}) /usr/local/go/src/testing/testing.go:1734 +0x21c testing.tRunner.func1() /usr/local/go/src/testing/testing.go:1737 +0x35e panic({0x35ba440?, 0xc000f15620?}) /usr/"
20773,closed,test: fix flake in scaletest/workspaceupdates/TestRun,https://github.com/coder/coder/pull/20773,2025-11-14T07:28:06Z,2025-11-17T01:00:17Z,2025-11-17T01:00:08Z,2025-11-17T01:00:08Z,ethanndickson,,True,False,,main,ethan/fix-scaletest-wsupdates-flake,True,1,5,5,1,1,0,1,"Closes https://github.com/coder/internal/issues/1127 In the workspace updates scaletest load generator, we end the test once all clients have seen a workspace update for their workspace. These workspace updates are generated when the workspace is created, NOT when the workspace build has finished. This means when the runner goes to clean up the workspaces, they may still be building. The runner attempts to address this by cancelling the build, but that fails with a 403 since the runner users don"
20808,closed,fix(site): fix flaky Chromatic tests,https://github.com/coder/coder/pull/20808,2025-11-17T17:42:38Z,2025-11-19T18:17:21Z,2025-11-19T18:17:12Z,2025-11-19T18:17:12Z,ssncferreira,,True,False,,main,ssncferreira/fix-site-orgs-sorted-alphabetically,True,3,3,33,3,2,0,3,"## Problem The `OrgsSortedAlphabetically` test from `OrganizationSidebarView.stories.tsx` was failing on Chromatic. Test logic was attempting to verify organization sorting order programmatically. This was identified in the Chromatic build of PR: https://www.chromatic.com/build?appId=624de63c6aacee003aa84340&number=26015 After fixing this test, two additional tests started failing: * `VanillaJavascriptError ` from `GlobalErrorBoundary.stories.tsx`: Test was making incorrect assertions about stac"
20975,closed,test: fix TestDescCacheTimestampUpdate flake,https://github.com/coder/coder/pull/20975,2025-11-28T06:53:36Z,2025-12-01T23:53:45Z,2025-12-01T23:53:36Z,2025-12-01T23:53:36Z,ethanndickson,,True,False,,main,fix-desc-cache-timestamp-flake,True,2,30,9,2,1,0,0,"## Problem `TestDescCacheTimestampUpdate` was flaky on Windows CI because `time.Now()` has ~15.6ms resolution, causing consecutive calls to return identical timestamps. ## Solution Inject `quartz.Clock` into `MetricsAggregator` using an options pattern, making the test deterministic by using a mock clock with explicit time advancement. ### Changes - Add `clock quartz.Clock` field to `MetricsAggregator` struct - Add `WithClock()` option for dependency injection - Replace all `time.Now()` calls wi"
20990,closed,test: use toHaveValue() to avoid flaky parameter verification,https://github.com/coder/coder/pull/20990,2025-12-01T02:31:17Z,2025-12-01T02:46:30Z,2025-12-01T02:46:19Z,2025-12-01T02:46:19Z,ethanndickson,,True,False,,main,fix-workspace-parameter-test-flake,True,1,1,2,1,1,0,0,"## Problem The test `create workspace with default and required parameters` was flaky because `verifyParameters` in `site/e2e/helpers.ts` didn't wait for input values to be populated before asserting. After PR #20710 removed classic parameters, the form now uses dynamic parameters loaded asynchronously via WebSocket. The input field can be visible before its value is populated. Closes https://github.com/coder/internal/issues/1154 ## Fix Replace immediate read + assertion: ```typescript const val"
21059,closed,test(agent/agentcontainers): fix data race and flake in DuringUpWithContainerID test,https://github.com/coder/coder/pull/21059,2025-12-02T14:31:00Z,2025-12-02T15:18:18Z,2025-12-02T15:18:07Z,2025-12-02T15:18:07Z,mafredri,,True,False,,main,mafredri/test-fix-agentcontaienrs-test-race,True,1,14,1,1,3,2,0,"The test had two issues: 1. Data race in fakeSubAgentClient: The test helper was accessed concurrently from the API's updater loop and from API.Close() without synchronization. Added a mutex to protect shared map and slice access. 2. Missing clock advance: After nowRecreateSuccessTrap fires, CreateDevcontainer still calls RefreshContainers which needs to complete before the test checks the response. Added clock advance to match the pattern used in other similar tests. Also changed assert.NotNil "
21228,closed,test(cli): fix flaky TestProvisioners_Golden,https://github.com/coder/coder/pull/21228,2025-12-11T17:21:45Z,2025-12-11T18:19:31Z,2025-12-11T18:19:18Z,2025-12-11T18:19:18Z,mafredri,,True,False,,main,mafredri/fix-provisioners-golden-flake,True,1,14,6,1,2,1,0,Use a single base time with consistent offsets and ensure CreatedAt is set on all dbgen-created resources. Fixes coder/internal#449
21230,closed,test(cli): attempt to fix TestGitSSH flake,https://github.com/coder/coder/pull/21230,2025-12-11T18:01:57Z,2025-12-11T18:41:54Z,2025-12-11T18:41:45Z,2025-12-11T18:41:45Z,mafredri,,True,False,,main,mafredri/test-fix-cli-gitssh-flake,True,1,7,8,1,1,0,0,"Since the failing test logs are gone, we can only guess at what went wrong. Given our parallel test-suite, and that tests typically run slow on Windows, it seems reasonable that the context timed out due to a single context being responsbile for setup and two command executions. This change fixes the issue by updating the context usage, if this flake ever resurfaces, we can re-investigate. Fixes coder/internal#770"
21231,closed,test(scaletest/workspacetraffic): fix test flake due to io.EOF on close,https://github.com/coder/coder/pull/21231,2025-12-11T18:26:09Z,2025-12-12T11:36:26Z,2025-12-12T11:36:16Z,2025-12-12T11:36:16Z,mafredri,,True,False,,main,mafredri/test-fix-workspacetraffic-flake,True,2,11,5,2,1,0,1,"There are many cases where the code being called would return io.EOF, so skipping it seems like a reasonable easy-fix to this flake. Fixes coder/internal#119"
21233,closed,fix(coderd/database): sort template version variables and fix test flake,https://github.com/coder/coder/pull/21233,2025-12-11T19:21:12Z,2025-12-12T11:41:54Z,2025-12-12T11:41:46Z,2025-12-12T11:41:46Z,mafredri,,True,False,,main,mafredri/test-fix-testtemplatepush-ctx,True,3,111,128,3,4,4,0,"Previously the GetTemplateVersionVariables query did not sort output, relying on PostgreSQL on-disk ordering which is undeterministic. Variables are now sorted by name because there is no alternative for ordering. Tests were adjusted to accommodate the new ordering, previously they relied on data being written to disk in insert order. --- While updating the test, the rest of the test file was modernized and context usage adjusted."
21396,closed,test: use deterministic time to avoid time-based flake,https://github.com/coder/coder/pull/21396,2025-12-29T14:02:25Z,2025-12-29T14:25:24Z,2025-12-29T14:25:15Z,2025-12-29T14:25:14Z,DanielleMaywood,,True,False,,main,danielle/coder/internal#1218,True,1,12,4,1,3,1,0,Fixes https://github.com/coder/internal/issues/1218 I managed to create a manual reproduction of the issue by slightly modifying the test to force `CreatedAt` to have the same value for multiple app status'. The fix works by using deterministic time for the test.
21416,closed,fix: adjust the TF version drift causing flakes,https://github.com/coder/coder/pull/21416,2026-01-05T12:16:48Z,2026-01-05T14:06:45Z,2026-01-05T14:06:35Z,2026-01-05T14:06:35Z,jdomeracki-coder,,True,False,,main,terraform-version-upgrade-1.14.1-fix,True,1,1,1,1,1,0,0,Fixes: https://github.com/coder/internal/issues/1172#issuecomment-3687019525
21619,closed,test(backedpipe): remove flaky ForceReconnect singleflight test,https://github.com/coder/coder/pull/21619,2026-01-21T23:34:57Z,2026-01-22T18:31:26Z,2026-01-22T18:30:43Z,,ibetitsmike,,True,False,,main,mike/fix-backedpipe-force-reconnect-flake,False,1,0,150,1,0,0,4,"Fixes coder/internal#1287 `TestBackedPipe_DuplicateReconnectionPrevention` was a CI flake due to relying on goroutine scheduling around concurrent `ForceReconnect()` calls. Making it fully deterministic without changing production code would require `unsafe`/reflection-style introspection into `x/sync/singleflight` internals, which we consider unacceptable. This PR removes the flaky test (and its now-unused blocking reconnector helper). ## Testing - `go test ./agent/immortalstreams/backedpipe` -"
21658,closed,ci: skip flaky test,https://github.com/coder/coder/pull/21658,2026-01-23T18:38:28Z,2026-01-23T18:46:41Z,2026-01-23T18:46:31Z,2026-01-23T18:46:31Z,evgeniy-scherbina,,True,False,,main,yevhenii/boundary-premium-feat,True,1,2,0,1,3,2,0,
21660,closed,test: fix flaky boundary test,https://github.com/coder/coder/pull/21660,2026-01-23T20:13:08Z,2026-01-23T20:25:29Z,2026-01-23T20:25:16Z,2026-01-23T20:25:16Z,evgeniy-scherbina,,True,False,,main,yevhenii/boundary-premium-feat,True,1,9,11,1,3,2,0,Closes https://github.com/coder/internal/issues/1297 Rewrite `TestBoundarySubcommand` in a way similar to `TestPrebuildsCommand`.
21725,closed,test(cli): increase timeout in TestGitSSH to reduce flakes,https://github.com/coder/coder/pull/21725,2026-01-28T09:33:16Z,2026-01-28T12:01:24Z,2026-01-28T12:01:07Z,2026-01-28T12:01:07Z,mafredri,,True,False,,main,mafredri/test-fix-gitssh-timeout,True,1,9,3,1,1,0,0,"The test occasionally times out at 15s on Windows CI runners. Investigation of CI logs shows the HTTP request to the agent's gitsshkey endpoint never appears in server logs, suggesting it hangs before the request completes (possibly in connection setup, middleware, or database queries). Increase to 60s to reduce flake rate. Fixes coder/internal#770"
21745,closed,test: use explicit names in TestStartAutoUpdate to prevent flake,https://github.com/coder/coder/pull/21745,2026-01-29T05:30:11Z,2026-01-30T02:24:14Z,2026-01-30T02:24:06Z,2026-01-30T02:24:06Z,ethanndickson,,True,False,,main,fix-start-auto-update-flake,True,4,17,4,4,1,0,0,"The test was creating two template versions without explicit names, relying on `namesgenerator.NameDigitWith()` which can produce collisions. When both versions got the same random name, the test failed with a 409 Conflict error. Fix by giving each version an explicit name (`v1`, `v2`). Closes https://github.com/coder/internal/issues/1309 --- *Generated by [mux](https://mux.coder.com)*"
21792,closed,chore: fix flakiness in TestSSH/StdioExitOnParentDeath,https://github.com/coder/coder/pull/21792,2026-01-30T14:40:09Z,2026-01-30T15:46:49Z,2026-01-30T15:46:39Z,2026-01-30T15:46:39Z,johnstcn,,True,False,,main,cj/flake/stdio-exit-parent-death,True,1,11,1,1,2,0,0,Relates to https://github.com/coder/internal/issues/1289
21834,closed,ci: split lint-actions into separate job to reduce flakes,https://github.com/coder/coder/pull/21834,2026-02-02T09:34:17Z,2026-02-02T13:32:23Z,2026-02-02T13:32:10Z,2026-02-02T13:32:10Z,deansheather,,True,False,,main,mux/split-lint-actions-job,True,2,33,10,2,1,0,0,"## Summary The `lint/actions/zizmor` target flakes in CI due to network connectivity issues when running on depot runners (https://github.com/coder/internal/issues/1233). The zizmor tool needs to reach GitHub's API but intermittently fails with ""Connection refused"" errors. ## Changes - Creates a new `lint-actions` CI job that only runs when `.github/**` files are touched (using existing `ci` filter) - Removes zizmor from the main `lint` job - Uses a Makefile conditional to include actionlint in "
21854,closed,test: fix flakiness around tar block size in test,https://github.com/coder/coder/pull/21854,2026-02-02T18:42:28Z,2026-02-02T18:58:53Z,2026-02-02T18:58:43Z,2026-02-02T18:58:43Z,Emyrk,,True,False,,main,stevenmasley/PackingEdgeCaseExactFit_flake,True,1,1,1,1,2,1,0,So 1000 bytes and 1001 bytes is both 1024 bytes Closes https://github.com/coder/internal/issues/1324#issuecomment-3836984358
21874,closed,fix: use `os.Pipe` implementation for Windows CLI tests to reduce flakiness,https://github.com/coder/coder/pull/21874,2026-02-03T08:29:30Z,2026-02-03T09:50:37Z,2026-02-03T09:50:28Z,2026-02-03T09:50:28Z,dannykopping,,True,False,,main,dk/fix-1277,True,5,117,3,5,9,10,0,"On Windows, `pty.New()` was creating a `ConPTY` (`PseudoConsole`) even when no process would be attached. `ConPTY` requires a real process to function correctly - without one, the pipe handles become invalid intermittently, causing flaky test failures like `read |0: The handle is invalid.` This affected tests using the `ptytest.New()` + `Attach()` pattern for in-process CLI testing. The fix splits Windows PTY creation into two paths: - `newPty()` now returns a simple pipe-based PTY for the `Atta"
